product_id,title,handle,vendor,product_type,tags,created_at,published_at,product_url,image_url,variant_id,variant_title,sku,option1,option2,option3,price,compare_at_price,available,inventory_management,weight
14928459694452,"Kitsune, Dragon's Daughter [41] [Teenage Mutant Ninja Turtles] [Non-Foil]",kitsune-dragons-daughter-41-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:40-05:00,2026-02-18T12:03:00-05:00,https://facetofacegames.com/products/kitsune-dragons-daughter-41-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/f9259f4d1f333411e29c8aa055d3c1d399c3fa95_Asset_SIN_MTG_TMT_41_ENG_NF.jpg?v=1770155311,53880820269428,PL,SIN-MTG-TMT-41-ENG-PL-NF,PL,,,0.00,,False,,
14928459301236,Does Machines [34] [Teenage Mutant Ninja Turtles] [Foil],does-machines-34-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:40-05:00,2026-02-18T12:03:00-05:00,https://facetofacegames.com/products/does-machines-34-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/d8e562b7c247cb1a40f721043d02a1bd10f0bd11_Asset_SIN_MTG_TMT_34_ENG_F.jpg?v=1770155310,53880819581300,NM,SIN-MTG-TMT-34-ENG-NM-F,NM,,,5.99,5.99,True,,
14928459301236,Does Machines [34] [Teenage Mutant Ninja Turtles] [Foil],does-machines-34-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:40-05:00,2026-02-18T12:03:00-05:00,https://facetofacegames.com/products/does-machines-34-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/d8e562b7c247cb1a40f721043d02a1bd10f0bd11_Asset_SIN_MTG_TMT_34_ENG_F.jpg?v=1770155310,53880819614068,PL,SIN-MTG-TMT-34-ENG-PL-F,PL,,,0.00,,False,,
14928458744180,Island [254] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:28-05:00,2026-02-18T12:03:00-05:00,https://facetofacegames.com/products/island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/2c4614ab37041be39d37df80bdfe8a601c0382e4_Asset_SIN_MTG_TMT_254_ENG_NF.jpg?v=1770155298,53880818434420,NM,SIN-MTG-TMT-254-ENG-NM-NF,NM,,,0.99,0.99,True,,
14928458744180,Island [254] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:28-05:00,2026-02-18T12:03:00-05:00,https://facetofacegames.com/products/island-254-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/2c4614ab37041be39d37df80bdfe8a601c0382e4_Asset_SIN_MTG_TMT_254_ENG_NF.jpg?v=1770155298,53880818467188,PL,SIN-MTG-TMT-254-ENG-PL-NF,PL,,,0.00,,False,,
14928456941940,Dark Leo & Shredder [142] [Teenage Mutant Ninja Turtles] [Non-Foil],dark-leo-shredder-142-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:24-05:00,2026-02-18T12:03:00-05:00,https://facetofacegames.com/products/dark-leo-shredder-142-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/e98100aff663a2104807202ec0cea4d139d35cad_Asset_SIN_MTG_TMT_142_ENG_NF.jpg?v=1770155286,53880815026548,NM,SIN-MTG-TMT-142-ENG-NM-NF,NM,,,11.99,11.99,True,,
14928456941940,Dark Leo & Shredder [142] [Teenage Mutant Ninja Turtles] [Non-Foil],dark-leo-shredder-142-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:24-05:00,2026-02-18T12:03:00-05:00,https://facetofacegames.com/products/dark-leo-shredder-142-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/e98100aff663a2104807202ec0cea4d139d35cad_Asset_SIN_MTG_TMT_142_ENG_NF.jpg?v=1770155286,53880815059316,PL,SIN-MTG-TMT-142-ENG-PL-NF,PL,,,0.00,,False,,
14953000599924,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:02:59-05:00,https://facetofacegames.com/products/island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/246bae5f5448959bcf442136e9de7f1d6aa74ee9_Asset_SIN_MTG_TMT_192_ENG_NF.jpg?v=1771444135,53932872991092,NM,SIN-MTG-TMT-192-ENG-NM-NF,NM,,,0.99,0.99,True,,
14953000599924,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:02:59-05:00,https://facetofacegames.com/products/island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/246bae5f5448959bcf442136e9de7f1d6aa74ee9_Asset_SIN_MTG_TMT_192_ENG_NF.jpg?v=1771444135,53932873023860,PL,SIN-MTG-TMT-192-ENG-PL-NF,PL,,,0.00,,False,,
14928460874100,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Non-Foil],cool-but-rude-89-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:02:59-05:00,https://facetofacegames.com/products/cool-but-rude-89-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/912780495e4391da9b59b8eabb8c1a02938b6554_Asset_SIN_MTG_TMT_89_ENG_NF.jpg?v=1770155317,53880822399348,NM,SIN-MTG-TMT-89-ENG-NM-NF,NM,,,9.99,9.99,True,,
14928460874100,Cool but Rude [89] [Teenage Mutant Ninja Turtles] [Non-Foil],cool-but-rude-89-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:02:59-05:00,https://facetofacegames.com/products/cool-but-rude-89-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/912780495e4391da9b59b8eabb8c1a02938b6554_Asset_SIN_MTG_TMT_89_ENG_NF.jpg?v=1770155317,53880822432116,PL,SIN-MTG-TMT-89-ENG-PL-NF,PL,,,0.00,,False,,
14953000436084,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/a9199c1c55302f7080a6c02d45065108b014b2d6_Asset_SIN_MTG_TMT_192_ENG_F.jpg?v=1771444135,53932872794484,NM,SIN-MTG-TMT-192-ENG-NM-F,NM,,,1.49,1.49,True,,
14953000436084,Island [192] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/island-192-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/a9199c1c55302f7080a6c02d45065108b014b2d6_Asset_SIN_MTG_TMT_192_ENG_F.jpg?v=1771444135,53932872827252,PL,SIN-MTG-TMT-192-ENG-PL-F,PL,,,0.00,,False,,
14952999944564,Courier of Comestibles [112] [Teenage Mutant Ninja Turtles] [Non-Foil],courier-of-comestibles-112-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/courier-of-comestibles-112-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/053611e92732747294f49e0e227ae9ef07cb1519_Asset_SIN_MTG_TMT_112_ENG_NF.jpg?v=1771444133,53932871680372,NM,SIN-MTG-TMT-112-ENG-NM-NF,NM,,,0.49,0.49,True,,
14952999944564,Courier of Comestibles [112] [Teenage Mutant Ninja Turtles] [Non-Foil],courier-of-comestibles-112-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:03-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/courier-of-comestibles-112-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/053611e92732747294f49e0e227ae9ef07cb1519_Asset_SIN_MTG_TMT_112_ENG_NF.jpg?v=1771444133,53932871713140,PL,SIN-MTG-TMT-112-ENG-PL-NF,PL,,,0.00,,False,,
14928460808564,"Casey Jones, Vigilante [88] [Teenage Mutant Ninja Turtles] [Foil]",casey-jones-vigilante-88-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/casey-jones-vigilante-88-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/62ec28e025d170951f94f49d31c8449ea9b72bae_Asset_SIN_MTG_TMT_88_ENG_F.jpg?v=1770155317,53880822268276,NM,SIN-MTG-TMT-88-ENG-NM-F,NM,,,4.99,4.99,True,,
14928460808564,"Casey Jones, Vigilante [88] [Teenage Mutant Ninja Turtles] [Foil]",casey-jones-vigilante-88-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/casey-jones-vigilante-88-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/62ec28e025d170951f94f49d31c8449ea9b72bae_Asset_SIN_MTG_TMT_88_ENG_F.jpg?v=1770155317,53880822301044,PL,SIN-MTG-TMT-88-ENG-PL-F,PL,,,0.00,,False,,
14928459334004,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Foil]",donatello-gadget-master-35-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:40-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/donatello-gadget-master-35-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/8ddb96e030d00d025415c0ecc6f0b2d24b7165ef_Asset_SIN_MTG_TMT_35_ENG_F.jpg?v=1770155310,53880819712372,NM,SIN-MTG-TMT-35-ENG-NM-F,NM,,,5.99,5.99,True,,
14928459334004,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Foil]",donatello-gadget-master-35-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:40-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/donatello-gadget-master-35-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/8ddb96e030d00d025415c0ecc6f0b2d24b7165ef_Asset_SIN_MTG_TMT_35_ENG_F.jpg?v=1770155310,53880819745140,PL,SIN-MTG-TMT-35-ENG-PL-F,PL,,,0.00,,False,,
14928456221044,Groundchuck & Dirtbag [115] [Teenage Mutant Ninja Turtles] [Foil],groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:22-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/6791d018aa2b4e8f0551a2f3d9a912ade0d0a60f_Asset_SIN_MTG_TMT_115_ENG_F.jpg?v=1770155279,53880813486452,NM,SIN-MTG-TMT-115-ENG-NM-F,NM,,,8.99,8.99,True,,
14928456221044,Groundchuck & Dirtbag [115] [Teenage Mutant Ninja Turtles] [Foil],groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:22-05:00,2026-02-18T12:02:56-05:00,https://facetofacegames.com/products/groundchuck-dirtbag-115-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/6791d018aa2b4e8f0551a2f3d9a912ade0d0a60f_Asset_SIN_MTG_TMT_115_ENG_F.jpg?v=1770155279,53880813519220,PL,SIN-MTG-TMT-115-ENG-PL-F,PL,,,0.00,,False,,
14953000763764,Action News Crew [1] [Teenage Mutant Ninja Turtles] [Non-Foil],action-news-crew-1-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:09-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/action-news-crew-1-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/e0aa35616440b624960e6becbdffe5f4dc628fc9_Asset_SIN_MTG_TMT_1_ENG_NF.jpg?v=1771444151,53932873253236,NM,SIN-MTG-TMT-1-ENG-NM-NF,NM,,,0.49,0.49,True,,
14953000763764,Action News Crew [1] [Teenage Mutant Ninja Turtles] [Non-Foil],action-news-crew-1-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:09-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/action-news-crew-1-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/e0aa35616440b624960e6becbdffe5f4dc628fc9_Asset_SIN_MTG_TMT_1_ENG_NF.jpg?v=1771444151,53932873286004,PL,SIN-MTG-TMT-1-ENG-PL-NF,PL,,,0.00,,False,,
14953000730996,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:09-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/53e8bddf3af9e23152e1836a449bde7268e9e97b_Asset_SIN_MTG_TMT_195_ENG_NF.jpg?v=1771444152,53932873318772,NM,SIN-MTG-TMT-195-ENG-NM-NF,NM,,,0.99,0.99,True,,
14953000730996,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Non-Foil],forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:09-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/53e8bddf3af9e23152e1836a449bde7268e9e97b_Asset_SIN_MTG_TMT_195_ENG_NF.jpg?v=1771444152,53932873351540,PL,SIN-MTG-TMT-195-ENG-PL-NF,PL,,,0.00,,False,,
14953000698228,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:09-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/e8ddd55ef5f15b29998b20748e7318f8bc5d50ad_Asset_SIN_MTG_TMT_195_ENG_F.jpg?v=1771444154,53932873187700,NM,SIN-MTG-TMT-195-ENG-NM-F,NM,,,1.49,1.49,True,,
14953000698228,Forest [195] [Full Art] [Rooftop Basic Land] [Teenage Mutant Ninja Turtles] [Foil],forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:09-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/forest-195-full-art-rooftop-basic-land-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/e8ddd55ef5f15b29998b20748e7318f8bc5d50ad_Asset_SIN_MTG_TMT_195_ENG_F.jpg?v=1771444154,53932873220468,PL,SIN-MTG-TMT-195-ENG-PL-F,PL,,,0.00,,False,,
14953000632692,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Non-Foil],genghis-frog-148-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:05-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/genghis-frog-148-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/d787d40325c91d45c53086a50d38a90aa1779e1c_Asset_SIN_MTG_TMT_148_ENG_NF.jpg?v=1771444135,53932873056628,NM,SIN-MTG-TMT-148-ENG-NM-NF,NM,,,0.49,0.49,True,,
14953000632692,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Non-Foil],genghis-frog-148-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-17T20:33:05-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/genghis-frog-148-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/d787d40325c91d45c53086a50d38a90aa1779e1c_Asset_SIN_MTG_TMT_148_ENG_NF.jpg?v=1771444135,53932873089396,PL,SIN-MTG-TMT-148-ENG-PL-NF,PL,,,0.00,,False,,
14953000272244,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Foil],genghis-frog-148-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/genghis-frog-148-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/a637a7f52bdae47b8cf7f1dae4e7e179bfb66772_Asset_SIN_MTG_TMT_148_ENG_F.jpg?v=1771444135,53932872270196,NM,SIN-MTG-TMT-148-ENG-NM-F,NM,,,0.49,0.49,True,,
14953000272244,Genghis Frog [148] [Teenage Mutant Ninja Turtles] [Foil],genghis-frog-148-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-17T20:33:04-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/genghis-frog-148-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/a637a7f52bdae47b8cf7f1dae4e7e179bfb66772_Asset_SIN_MTG_TMT_148_ENG_F.jpg?v=1771444135,53932872302964,PL,SIN-MTG-TMT-148-ENG-PL-F,PL,,,0.00,,False,,
14928460841332,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Foil],improvised-arsenal-92-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/improvised-arsenal-92-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/9ccf1554e46f37f7fef356d7918f349c6e7fbf31_Asset_SIN_MTG_TMT_92_ENG_F.jpg?v=1770155317,53880822333812,NM,SIN-MTG-TMT-92-ENG-NM-F,NM,,,5.99,5.99,True,,
14928460841332,Improvised Arsenal [92] [Teenage Mutant Ninja Turtles] [Foil],improvised-arsenal-92-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:49:03-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/improvised-arsenal-92-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/9ccf1554e46f37f7fef356d7918f349c6e7fbf31_Asset_SIN_MTG_TMT_92_ENG_F.jpg?v=1770155317,53880822366580,PL,SIN-MTG-TMT-92-ENG-PL-F,PL,,,0.00,,False,,
14928460022132,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Foil]",armaggon-future-shark-58-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:42-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/armaggon-future-shark-58-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/94f8b4fd184889163689df35daa29d0a71aed4ee_Asset_SIN_MTG_TMT_58_ENG_F.jpg?v=1770155311,53880820924788,NM,SIN-MTG-TMT-58-ENG-NM-F,NM,,,2.49,2.49,True,,
14928460022132,"Armaggon, Future Shark [58] [Teenage Mutant Ninja Turtles] [Foil]",armaggon-future-shark-58-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:42-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/armaggon-future-shark-58-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/94f8b4fd184889163689df35daa29d0a71aed4ee_Asset_SIN_MTG_TMT_58_ENG_F.jpg?v=1770155311,53880820957556,PL,SIN-MTG-TMT-58-ENG-PL-F,PL,,,0.00,,False,,
14928459530612,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Non-Foil]",donatello-gadget-master-35-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:40-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/donatello-gadget-master-35-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/85b3118ddebc9ae55ebe7000e109ad10520505d3_Asset_SIN_MTG_TMT_35_ENG_NF.jpg?v=1770155311,53880819908980,NM,SIN-MTG-TMT-35-ENG-NM-NF,NM,,,4.99,4.99,True,,
14928459530612,"Donatello, Gadget Master [35] [Teenage Mutant Ninja Turtles] [Non-Foil]",donatello-gadget-master-35-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:40-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/donatello-gadget-master-35-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/85b3118ddebc9ae55ebe7000e109ad10520505d3_Asset_SIN_MTG_TMT_35_ENG_NF.jpg?v=1770155311,53880819941748,PL,SIN-MTG-TMT-35-ENG-PL-NF,PL,,,0.00,,False,,
14928458875252,Forest [257] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:29-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/00d2dea1cdb5992a539d4301b84838a1d0573a34_Asset_SIN_MTG_TMT_257_ENG_NF.jpg?v=1770155301,53880818565492,NM,SIN-MTG-TMT-257-ENG-NM-NF,NM,,,0.99,0.99,True,,
14928458875252,Forest [257] [Full Art] [Pizza Basic Land ] [Teenage Mutant Ninja Turtles] [Non-Foil],forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:29-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/forest-257-full-art-pizza-basic-land-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/00d2dea1cdb5992a539d4301b84838a1d0573a34_Asset_SIN_MTG_TMT_257_ENG_NF.jpg?v=1770155301,53880818598260,PL,SIN-MTG-TMT-257-ENG-PL-NF,PL,,,0.00,,False,,
14928457695604,Chrome Dome [172] [Teenage Mutant Ninja Turtles] [Foil],chrome-dome-172-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:26-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/chrome-dome-172-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/fd480c4977243a3a88bb88b24f47e26995c2ab9f_Asset_SIN_MTG_TMT_172_ENG_F.jpg?v=1770155292,53880816402804,NM,SIN-MTG-TMT-172-ENG-NM-F,NM,,,4.99,4.99,True,,
14928457695604,Chrome Dome [172] [Teenage Mutant Ninja Turtles] [Foil],chrome-dome-172-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:26-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/chrome-dome-172-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/fd480c4977243a3a88bb88b24f47e26995c2ab9f_Asset_SIN_MTG_TMT_172_ENG_F.jpg?v=1770155292,53880816435572,PL,SIN-MTG-TMT-172-ENG-PL-F,PL,,,0.00,,False,,
14928457073012,"Don & Raph, Hard Science [144] [Teenage Mutant Ninja Turtles] [Non-Foil]",don-raph-hard-science-144-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:25-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/don-raph-hard-science-144-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/2885bbb5dc317af0c0b0487adb5b7a7888c6b957_Asset_SIN_MTG_TMT_144_ENG_NF.jpg?v=1770155287,53880815157620,NM,SIN-MTG-TMT-144-ENG-NM-NF,NM,,,1.99,1.99,True,,
14928457073012,"Don & Raph, Hard Science [144] [Teenage Mutant Ninja Turtles] [Non-Foil]",don-raph-hard-science-144-teenage-mutant-ninja-turtles-non-foil,Magic,Singles,,2026-02-03T16:48:25-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/don-raph-hard-science-144-teenage-mutant-ninja-turtles-non-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/2885bbb5dc317af0c0b0487adb5b7a7888c6b957_Asset_SIN_MTG_TMT_144_ENG_NF.jpg?v=1770155287,53880815190388,PL,SIN-MTG-TMT-144-ENG-PL-NF,PL,,,0.00,,False,,
14928456974708,Bebop & Rocksteady [140] [Teenage Mutant Ninja Turtles] [Foil],bebop-rocksteady-140-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:24-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/bebop-rocksteady-140-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/1dd64bbf9cea96b217dd6a239eae9b36a459462f_Asset_SIN_MTG_TMT_140_ENG_F.jpg?v=1770155286,53880814961012,NM,SIN-MTG-TMT-140-ENG-NM-F,NM,,,3.99,3.99,False,,
14928456974708,Bebop & Rocksteady [140] [Teenage Mutant Ninja Turtles] [Foil],bebop-rocksteady-140-teenage-mutant-ninja-turtles-foil,Magic,Singles,,2026-02-03T16:48:24-05:00,2026-02-18T12:02:55-05:00,https://facetofacegames.com/products/bebop-rocksteady-140-teenage-mutant-ninja-turtles-foil,https://cdn.shopify.com/s/files/1/0574/4692/4324/files/1dd64bbf9cea96b217dd6a239eae9b36a459462f_Asset_SIN_MTG_TMT_140_ENG_F.jpg?v=1770155286,53880814993780,PL,SIN-MTG-TMT-140-ENG-PL-F,PL,,,0.00,,False,,
